id,lat,lng,categoria_pbi,dia_pbi,endereco_pbi,subprefeitura_pbi
5024-5,-23.5006399,-46.6080836,Tradicional,Quinta Feira,"Rua Catapara, 87 - Vila Guilherme - São Paulo , 02073-010",Vila Maria/Vila Guilherme
5025-3,-23.531672,-46.6945292,Tradicional,Quinta Feira,"Rua Silveira Rodrigues C/ Mario, 35 - Vila Romana - São Paulo , 05048-070",Lapa
5026-1,-23.4902538,-46.627181,Tradicional,Quinta Feira,"Rua Antonio Pereira De Souza, 100 - Santana - São Paulo , 02404-060",Santana/Tucuruvi
5027-0,-23.5040111,-46.6684777,Tradicional,Quinta Feira,"Rua Madalena Madureira, 54 - Casa Verde - São Paulo , 02551-040",Casa Verde/Cachoeirinha
5028-8,-23.569156,-46.7052837,Tradicional,Quinta Feira,"Rua Agostinho Cantu C/ Romao Gomes, 1 - Butantã - São Paulo , 05501-010",Butantã
5029-6,-23.539019,-46.5609003,Tradicional,Quinta Feira,"Rua Platina, 10 - Tatuape - São Paulo , 03308-010",Mooca
5030-0,-23.5213879,-46.7103643,Tradicional,Quinta Feira,"Rua Dom Joao V C Sacadura Cabral, 85 - Alto Da Lapa - São Paulo , 05075-060",Lapa
5031-8,-23.6252263,-46.6479738,Tradicional,Quinta Feira,"Av Ceci, 1828 - Planalto Paulista - São Paulo , 04065-003",Vila Mariana
5032-6,-23.4750814,-46.6324901,Tradicional,Quinta Feira,"Rua Alvaro Gomes, 100 - Santana - São Paulo , 02421-010",Santana/Tucuruvi
5033-4,-23.542208,-46.5415364,Tradicional,Quinta Feira,"Rua Dentista Barreto, 120 - Vila Carrao - São Paulo , 03420-000",Aricanduva/Formosa /Carrão
5034-2,-23.5536263,-46.539732,Tradicional,Quinta Feira,"Rua Piramboia, 450 - Vila Sta Izabel - São Paulo , 03425-030",Aricanduva/Formosa /Carrão
5035-0,-23.5970175,-46.5459473,Tradicional,Quinta Feira,"Rua Dr Jose Cassio Soares, 100 - Parque São Lucas - São Paulo , 03240-020",Vila Prudente
5036-9,-23.5222522,-46.7266095,Tradicional,Quinta Feira,"Rua Alianca Liberal, 500 - Vila Leopoldina - São Paulo , 05088-020",Lapa
5037-7,-23.465947,-46.6658238,Tradicional,Quinta Feira,"Rua Augusto Gil, 207 - Vila Nova Cachoeirinha - São Paulo , 02670-070",Casa Verde/Cachoeirinha
5038-5,-23.4729938,-46.6893505,Tradicional,Quinta Feira,"Rua Columbia, 100 - Vila Brasilandia - São Paulo , 02844-040",Freguesia/Brasilândia
5039-3,-23.4774894,-46.7191725,Tradicional,Quinta Feira,"Av Miguel De Castro, 1023 - Vila Zatt - São Paulo , 02950-000",Pirituba/Jaraguá
5040-7,-23.4749668,-46.5655454,Tradicional,Quinta Feira,"Rua Liliental, 734 - Tucuruvi - São Paulo , 02231-000",Jaçanã/Tremenbé
5041-5,-23.4987783,-46.5160603,Tradicional,Quinta Feira,"Rua Dr Augusto S Lopes, 200 - Eng Goulart - São Paulo , 03725-080",Penha
5042-3,-23.6507916,-46.6549132,Tradicional,Quinta Feira,"Rua Franklin Magalhaes, 289 - Sta Catarina - São Paulo , 04374-000",Jabaquara
5043-1,-23.4945604,-46.4779922,Tradicional,Quinta Feira,"Rua Vitoria Simionato, 58 - Ermelino Matarazzo - São Paulo , 03808-170",Ermelino Matarazzo
5044-0,-23.5349096,-46.4851906,Tradicional,Quinta Feira,"Av Maraial, 323 - Jd Nordeste - São Paulo , 03691-010",Penha
5045-8,-23.5291607,-46.4523751,Tradicional,Quinta Feira,"Rua Bento Vieira Castro, 344 - Itaquera - São Paulo , 08240-150",Itaquera
5046-6,-23.4991895,-46.4058618,Tradicional,Quinta Feira,"Rua Vereda Do Paraiso, 18 - Itaim Paulista - São Paulo , 08110-300",Itaim Paulista
5047-4,-23.508102,-46.5863742,Tradicional,Quinta Feira,"Av Alberto Byington, 500 - Vila Maria - São Paulo , 02127-000",Vila Maria/Vila Guilherme
5048-2,-23.467965,-46.5935799,Tradicional,Quinta Feira,"Rua Manoel Gaya, 26 - Vila Mazzei - São Paulo , 02313-000",Jaçanã/Tremenbé
5049-0,-23.6052484,-46.5589534,Tradicional,Quinta Feira,"Av Mata Machado, 50 - Vila California - São Paulo , 03215-000",Vila Prudente
5050-4,-23.4960178,-46.7071569,Tradicional,Quinta Feira,"Rua Moinho Velho, 135 - Vila Nigri - São Paulo , 02832-080",Freguesia/Brasilândia
5052-0,-23.5947499,-46.6745955,Tradicional,Quinta Feira,"Rua Joao Cachoeira C/ Dr F Haidar, 1600 - Vila Olimpia - São Paulo , 04535-008",Pinheiros
5053-9,-23.4487241,-46.6127344,Tradicional,Quinta Feira,"Rua Elias De Souza Pinto, 37 - Vila Albertina - São Paulo , 02357-060",Jaçanã/Tremenbé
5054-7,-23.5163048,-46.5068881,Tradicional,Quinta Feira,"Rua Andre Natale, 98 - Jd Popular - São Paulo , 03670-020",Ermelino Matarazzo
5055-5,-23.4990113,-46.7490856,Tradicional,Quinta Feira,"Rua Sandoval Ferreira Cabral, 50 - Vila Jaguara - São Paulo , 05135-330",Pirituba/Jaraguá
5056-3,-23.5778802,-46.5570412,Tradicional,Quinta Feira,"Rua Solidonio Leite, 50 - Vila Diva - São Paulo , 03275-000",Sapopemba
5057-1,-23.5694872,-46.7001386,Tradicional,Quinta Feira,"Rua Eugenio De Medeiros, 200 - Pinheiros - São Paulo , 05425-010",Pinheiros
5058-0,-23.5887237,-46.5015583,Tradicional,Quinta Feira,"Av Ouro Verde De Minas, 100 - Vila Iv Centenario - São Paulo , 03937-090",São Mateus
5059-8,-23.6297243,-46.6802964,Tradicional,Quinta Feira,"Rua Conde De Porto Alegre, 100 - Campo Belo - São Paulo , 04606-000",Santo Amaro
5060-1,-23.5433034,-46.703362,Tradicional,Quinta Feira,"Rua Realengo, 132 - Vila Ida - São Paulo , 05451-030",Pinheiros
5061-0,-23.5207632,-46.5663966,Tradicional,Quinta Feira,"Rua Sold Jose Vicente De Paula, 200 - Vila Maria - São Paulo , 02180-020",Vila Maria/Vila Guilherme
5062-8,-23.6567665,-46.6366902,Tradicional,Quinta Feira,"Rua Luiz Carlos Facchini, 50 - Vila Facchini - São Paulo , 04324-160",Jabaquara
5063-6,-23.5959765,-46.5140245,Tradicional,Quinta Feira,"Rua Gal Porfirio Da Paz, 371 - Jd Grimaldi - São Paulo , 03918-000",Sapopemba
5064-4,-23.5377545,-46.6385519,Tradicional,Quinta Feira,"Rua Dos Andradas, 335 - Santa Efigenia - São Paulo , 01208-001",Sé
5065-2,-23.637613,-46.5949373,Tradicional,Quinta Feira,"Praça Dr Curado Fleury, 20 - Jd Maria Estela - São Paulo , 04180-000",Ipiranga
5066-0,-23.4327367,-46.7122185,Tradicional,Quinta Feira,"Rua Fragata Da Constituicao, 1 - Parada De Taipas - São Paulo , 02986-080",Pirituba/Jaraguá
5067-9,-23.6021281,-46.6164002,Tradicional,Quinta Feira,"Rua Jose Cocciuffo, 100 - Alto Do Ipiranga - São Paulo , 04121-120",Ipiranga
5068-7,-23.5533835,-46.7501064,Tradicional,Quinta Feira,"Av Araicas, 254 - Jaguare - São Paulo , 05343-010",Lapa
5069-5,-23.6337486,-46.772289,Tradicional,Quinta Feira,"Rua Martinho Vaz De Barros, 5 - Campo Limpo - São Paulo , 05786-150",Campo Limpo
5070-9,-23.7091574,-46.7020309,Tradicional,Quinta Feira,"Rua São Guilherme, 7377 - Cid Dutra - São Paulo , 04806-040",Capela Do Socorro
5071-7,-23.6250476,-46.6632858,Tradicional,Quinta Feira,"Av Invernada, 351 - Congonhas - São Paulo , 04612-060",Santo Amaro
5073-3,-23.6374849,-46.7608953,Tradicional,Quinta Feira,"Rua Dr Renato Bueno Neto, 5 - Jd Catanduva - São Paulo , 05767-350",Campo Limpo
5074-1,-23.6283989,-46.7033948,Tradicional,Quinta Feira,"Rua Da Paz, 1600 - Chac Sto Antonio - São Paulo , 04713-002",Santo Amaro
5075-0,-23.6922796,-46.6602627,Tradicional,Quinta Feira,"Av Augusto De Castro, 32 - Pedreira - São Paulo , 04466-090",Cidade Ademar
5077-6,-23.6599479,-46.6681698,Tradicional,Quinta Feira,"Rua Joao Gomes Batista, 420 - Jd Cidalia - São Paulo , 04652-160",Cidade Ademar
5078-4,-23.6645596,-46.6707102,Tradicional,Quinta Feira,"Av Celso Dos Santos, 90 - Sto Amaro - São Paulo , 04658-240",Cidade Ademar
5079-2,-23.6161996,-46.4978539,Tradicional,Quinta Feira,"Rua Tte Godofredo Cerqueira Leite, 213 - Jd Sapopemba - São Paulo , 03977-000",Sapopemba
5080-6,-23.5118143,-46.4339564,Tradicional,Quinta Feira,"Av Moacir Dantas Itapicuru, 135 - Cid Nova S Miguel - São Paulo , 08042-290",São Miguel Paulista
5081-4,-23.6713114,-46.7590313,Tradicional,Quinta Feira,"Rua Luca De Marenzio, 130 - Jd Vaz De Lima - São Paulo , 05833-350",M'Boi Mirim
5082-2,-23.5855581,-46.7557743,Tradicional,Quinta Feira,"Rua Pde Alarico Zacarias, 21 - Vila Maria Luiza - São Paulo , 05371-020",Butantã
5083-0,-23.5165497,-46.4230885,Tradicional,Quinta Feira,"Rua Ananai, 37 - Vila Nova Curaca - São Paulo , 08032-370",Itaim Paulista
5084-9,-23.6759353,-46.7477214,Tradicional,Quinta Feira,"Rua Belchior Felix, 30 - Parque Fig Grande - São Paulo , 04914-120",M'Boi Mirim
5085-7,-23.5181424,-46.49116,Tradicional,Quinta Feira,"Rua Hermenegildo Gois Parente, 110 - Jd Lisboa - São Paulo , 03678-000",Ermelino Matarazzo
5086-5,-23.4547738,-46.7171694,Tradicional,Quinta Feira,"Rua Colonial Do Irai, 250 - Jd Maggi - São Paulo , 02982-110",Pirituba/Jaraguá
5088-1,-23.5968672,-46.7819366,Tradicional,Quinta Feira,"Rua Prof Joao De Lorenzo, 32 - Jd São Jorge - São Paulo , 05567-010",Butantã
5092-0,-23.4891283,-46.4110779,Tradicional,Quinta Feira,"Rua Vistosa De Madre De Deus, 51 - Jd Noemia - São Paulo , 08180-110",São Miguel Paulista
5093-8,-23.5420513,-46.5283995,Tradicional,Quinta Feira,"Rua Cap Jose Leite, 723 - Vila Matilde - São Paulo , 03510-010",Penha
5096-2,-23.7646429,-46.6957167,Tradicional,Quinta Feira,"Av Carlos Alberto Bastos Machado, 100 - Cocaia - São Paulo , 04856-080",Capela Do Socorro
5098-9,-23.5536648,-46.4900939,Tradicional,Quinta Feira,"Rua Silvio Torres, 10 - Itaquera Cohab I - São Paulo , 03589-010",Penha
5099-7,-23.6094894,-46.5058654,Tradicional,Quinta Feira,"Av Lourival Fontes, 50 - Jd Planalto - São Paulo , 03983-010",Sapopemba
5103-9,-23.4938658,-46.6562393,Tradicional,Quinta Feira,"Rua Dr Ignacio Proenca Gouveia, 1031 - Parque Peruche - São Paulo , 02534-010",Casa Verde/Cachoeirinha
5104-7,-23.5105415,-46.4857253,Tradicional,Quinta Feira,"Rua Honorio Emiliano Bueno, 155 - Ponte Raza - São Paulo , 03884-100",Ermelino Matarazzo
5105-5,-23.5132991,-46.4624842,Tradicional,Quinta Feira,"Rua Lirio Da Serra, 2 - Jd Das Camelias - São Paulo , 08050-460",São Miguel Paulista
5106-3,-23.5108964,-46.5265377,Tradicional,Quinta Feira,"Av Da Justica, 10 - Vila Rui Barbosa - São Paulo , 03734-140",Penha
5108-0,-23.658815,-46.6446604,Tradicional,Quinta Feira,"Rua Rosalia De Castro, 559 - Vila Campestre - São Paulo , 04330-100",Jabaquara
5111-0,-23.7712485,-46.713909,Tradicional,Quinta Feira,"Rua Mario Wilches, 10 - Jd Maria Borba - São Paulo , 04858-390",Parelheiros
5112-8,-23.5478192,-46.4343841,Tradicional,Quinta Feira,"Praça Bom Pastor, 462 - Itaquera - São Paulo , 08420-640",Itaquera
5116-0,-23.7372423,-46.6944299,Tradicional,Quinta Feira,"Rua Gaetano Donizetti, 100 - Parque Brasil - São Paulo , 04843-110",Capela Do Socorro
5118-7,-23.62306,-46.50539,Tradicional,Quinta Feira,"Rua Aguias Reais, 1 - Jd Elba - São Paulo , 03978-400",Sapopemba
5119-5,-23.5976185,-46.7663557,Tradicional,Quinta Feira,"Rua Jeronimo Fernandes, 32 - Jd Guarau - São Paulo , 05549-200",Butantã
5120-9,-23.5891399,-46.4057402,Tradicional,Quinta Feira,"Av Dos Texteis, 800 - Itaquera - São Paulo , 08490-600",Cidade Tiradentes
5123-3,-23.5339692,-46.4677502,Tradicional,Quinta Feira,"Rua Caxiu, 50 - Vila Campanela - São Paulo , 08225-330",Itaquera
5125-0,-23.600304,-46.4428197,Tradicional,Quinta Feira,"Rua Cubas De Mendonca, 50 - Jd Iguatemi - São Paulo , 08380-180",São Mateus
5129-2,-23.4877843,-46.3835704,Tradicional,Quinta Feira,"Rua Monsenhor Salim, 12 - Jd Miliunas - São Paulo , 08111-180",Itaim Paulista
5130-6,-23.4610001,-46.6881002,Tradicional,Quinta Feira,"Rua Souza Carvalho, 21 - Jd Guarani - São Paulo , 02851-030",Freguesia/Brasilândia
5133-0,-23.4792322,-46.578174,Tradicional,Quinta Feira,"Av Roland Garros, 1000 - Vila Ede - São Paulo , 02235-000",Vila Maria/Vila Guilherme
5135-7,-23.5614833,-46.4652053,Tradicional,Quinta Feira,"Rua Praia De Torres, 50 - Vila Carmosina - São Paulo , 08270-220",Itaquera
5137-3,-23.5656953,-46.6415296,Tradicional,Quinta Feira,"Rua Pio Xii, 1 - Bela Vista - São Paulo , 01322-030",Sé
5140-3,-23.5822802,-46.5198634,Tradicional,Quinta Feira,"Rua Alfaro, 391 - Vila Rica - São Paulo , 03911-040",Aricanduva/Formosa /Carrão
5141-1,-23.5198006,-46.4105334,Tradicional,Quinta Feira,"Rua Joao Barbosa De Lima, 38 - Jd Robru - São Paulo , 08150-200",Itaim Paulista
5143-8,-23.6119789,-46.7042243,Tradicional,Quinta Feira,"Av Barao De Monte Mor, 21 - Real Parque Morumbi - São Paulo , 05687-010",Butantã
5148-9,-23.4823719,-46.4158344,Tradicional,Quinta Feira,"Av Borboleta Amarela, 10 - Jd São Martinho - São Paulo , 08081-570",São Miguel Paulista
5154-3,-23.4859977,-46.5854872,Tradicional,Quinta Feira,"Rua Geolandia, 100 - Vila Medeiros - São Paulo , 02217-000",Vila Maria/Vila Guilherme
5158-6,-23.5184769,-46.4819002,Tradicional,Quinta Feira,"Rua Acaipe, 178 - Burgo Paulista - São Paulo , 03682-040",Ermelino Matarazzo
5160-8,-23.5536827,-46.4055892,Tradicional,Quinta Feira,"Rua Ideal, 100 - Jd São Paulo - São Paulo , 08461-150",Guaianases
5162-4,-23.5389921,-46.6523096,Tradicional,Quinta Feira,"Rua Martim Francisco, 20 - Sta Cecilia - São Paulo , 01226-000",Sé
5163-2,-23.6069949,-46.483277,Tradicional,Quinta Feira,"Rua Maria Luiza Do Val Penteado, 560 - Cid São Mateus - São Paulo , 03962-040",São Mateus
5164-0,-23.5028278,-46.3868307,Tradicional,Quinta Feira,"Rua Canal De Tutoia, 320 - Jd Camargo Novo - São Paulo , 08121-220",Itaim Paulista
5166-7,-23.584864,-46.5713199,Tradicional,Quinta Feira,"Rua Jose Pace,  S/N - Jd Avelino - São Paulo , 03227-210",Vila Prudente
5168-3,-23.6291117,-46.739513,Tradicional,Quinta Feira,"Rua Cidade Do Rio Pardo, 100 - Vila Andrade - São Paulo , 05727-180",Campo Limpo
5170-5,-23.6174572,-46.465464,Tradicional,Quinta Feira,"Av Mariana De Souza Guerra, 50 - Jd Vila Nova Carrao - São Paulo , 08340-220",São Mateus
5171-3,-23.603563,-46.451601,Tradicional,Quinta Feira,"Rua Igupiara, 30 - Jd Boa Esperanca - São Paulo , 08341-220",São Mateus
5172-1,-23.5460945,-46.4544205,Tradicional,Quinta Feira,"Rua Venturosa, 50 - Vila Carmosina - São Paulo , 08295-350",Itaquera
5181-0,-23.480913,-46.7476279,Tradicional,Quinta Feira,"Av Santa Monica, 300 - Jardim Santa Monica - São Paulo , 05171-000",Pirituba/Jaraguá
5182-9,-23.6137906,-46.4828898,Tradicional,Quinta Feira,"Rua Ministro Luiz Sparano, 50 - Jardim Santa Adelia - São Paulo , 03970-050",São Mateus
5185-3,-23.4013446,-46.7473337,Noturna,Quinta Feira,"Rua Iritua, 20 - Vila Caiuba - São Paulo , 05202-160",Perus
5186-1,-23.5583199,-46.5588818,Tradicional,Quinta Feira,"Rua Valter Gazarra, 362 - Vila Gomes Cardim - São Paulo , 03337-055",Aricanduva/Formosa /Carrão
5187-0,-23.6422188,-46.6969607,Orgânica,Quinta Feira,"Rua São Benedito, 1406 - Santo Amaro - São Paulo , 04735-003",Santo Amaro
5188-8,-23.5439067,-46.4229681,Noturna,Quinta Feira,"Av Ribeirao Itaquera, 7 - Guaianazes - São Paulo , 08410-310",Guaianases
5291-4,-23.5202622,-46.7017857,Tradicional,Quinta Feira,"Praça Melvim Jones, 1405 - Lapa - São Paulo , 05072-040",Lapa
5380-5,-23.4726894,-46.626127,Tradicional,Quinta Feira,"Av Engenheiro Caetano Alvares, 10000 - Santana - São Paulo , 02413-200",Santana/Tucuruvi
5390-2,-23.6044588,-46.5959748,Tradicional,Quinta Feira,"Praça Pedro Balint, 1 - Ipiranga - São Paulo , 04230-040",Ipiranga
5401-1,-23.5554464,-46.4399669,Tradicional,Quinta Feira,"Rua Carlos Albacini, 100 - Jose Bonifacio - São Paulo , 08253-650",Itaquera
5402-0,-23.5417362,-46.5286187,Tradicional,Quinta Feira,"Praça Flavio Jose Amadeu, 427 - Vila Matilde - São Paulo , 03512-020",Penha
5408-9,-23.6402869,-46.7462387,Tradicional,Quinta Feira,"Rua Inacio Preto De Moraes, 50 - Vila Andrade - São Paulo , 05731-340",Campo Limpo
5413-5,-23.5016529,-46.7187629,Noturna,Quinta Feira,"Praça Grand Reserva Paulista, 2610 - Jardim Iris - São Paulo , 05145-100",Pirituba/Jaraguá
5720-7,-23.5806475,-46.6392652,Tradicional,Quinta Feira,"Lg Dona Ana Rosa, 33 - Vila Mariana - São Paulo , 04106-090",Vila Mariana
5791-6,-23.53898806,-46.54705643,Noturna,Quinta Feira,"Rua Francisco Machado De Campos, 70 - Chacara California - São Paulo , 03406-040",Aricanduva/Formosa /Carrão
5886-6,-23.545774,-46.435864,Noturna,Quinta Feira,"Av. Nagib Farah Maluf, s/n - Conj. Res. José Bonifácio, São Paulo - SP",Itaquera
5942-0,-23.53967,-46.43186,Noturna,Quinta Feira,"Calcadão Estação Cptm José Bonifácio, 1159 - Conjunto Residencial Jose Bonifacio - São Paulo , 08253-015",Itaquera
5960-9,-23.6713841,-46.7014485,Tradicional,Quinta Feira,"Rua Rosa Galvao Trigueirinho, 1180 - Jurubatuba - São Paulo , 04696-080",Santo Amaro
5978-1,-23.5199493,-46.6831355,Noturna,Quinta Feira,"Rua Pablo Picasso, 1 - Perdizes - São Paulo , 05033-120",Lapa
5982-0,-23.5845219,-46.4063855,Noturna,Quinta Feira,"Rua Frei Anibal Genova, 190 - Cidade Tiradentes - São Paulo , 08490-550",Cidade Tiradentes
6000-3,-23.5431446,-46.6409172,Tradicional,Sexta Feira,"Av Ipiranga, 700 - Se - São Paulo , 01041-000",Sé
6001-1,-23.5655304,-46.6261903,Tradicional,Sexta Feira,"Rua Vitorio Emanuel, 312 - Cambuci - São Paulo , 01528-030",Sé
6002-0,-23.5553732,-46.6213474,Tradicional,Sexta Feira,"Rua Dom Bosco, 100 - Cambuci - São Paulo , 03105-020",Sé
6003-8,-23.5575769,-46.6436118,Tradicional,Sexta Feira,"Rua Maria Jose C/ Fortaleza, 129 - Bela Vista - São Paulo , 01324-010",Sé
6004-6,-23.5364978,-46.6202375,Tradicional,Sexta Feira,"Rua Henrique Dias, 200 - Bras - São Paulo , 03009-020",Mooca
6005-4,-23.5498362,-46.6577413,Tradicional,Sexta Feira,"Rua Mato Grosso C/ Para, 100 - Consolacao - São Paulo , 01239-040",Sé
6006-2,-23.5722409,-46.655073,Tradicional,Sexta Feira,"Rua Cap Pinto Ferreira C/ Batataes, 100 - Jd Paulista - São Paulo , 01423-020",Pinheiros
6007-0,-23.5752203,-46.6498478,Tradicional,Sexta Feira,"Rua Alcino Braga C/ Sampaio Viana, 219 - Paraiso - São Paulo , 04004-020",Vila Mariana
6008-9,-23.54467,-46.6650304,Tradicional,Sexta Feira,"Praça Charles Muller, 0 - Pacaembu - São Paulo , 01234-010",Sé
6009-7,-23.5305512,-46.6588522,Tradicional,Sexta Feira,"Rua Camaragibe C/ Lopes Chaves, 122 - Sta Cecilia - São Paulo , 01154-010",Sé
6010-0,-23.5816892,-46.6186445,Tradicional,Sexta Feira,"Rua Mariz E Barros, 316 - Aclimacao - São Paulo , 01545-010",Vila Mariana
6011-9,-23.5761108,-46.6072787,Tradicional,Sexta Feira,"Rua Costa Aguiar, 261 - Ipiranga - São Paulo , 04204-000",Ipiranga
6012-7,-23.5052989,-46.6389618,Tradicional,Sexta Feira,"Rua Tupiguaes, 260 - Santana - São Paulo , 02022-040",Santana/Tucuruvi
6013-5,-23.5936147,-46.6438116,Tradicional,Sexta Feira,"Rua Gandavo C/ Napoleao De Barros, 276 - Vila Mariana - São Paulo , 04023-000",Vila Mariana
6014-3,-23.5236379,-46.5888531,Tradicional,Sexta Feira,"Rua Andarai, 800 - Vila Maria - São Paulo , 02117-001",Vila Maria/Vila Guilherme
6015-1,-23.5060442,-46.6562919,Tradicional,Sexta Feira,"Rua Caetano Desco, 155 - Casa Verde - São Paulo , 02523-080",Casa Verde/Cachoeirinha
6016-0,-23.6005805,-46.6233444,Tradicional,Sexta Feira,"Rua Dom Antonio Alvarenga, 100 - Vila Gumercindo - São Paulo , 04129-030",Ipiranga
6017-8,-23.6156055,-46.6437813,Tradicional,Sexta Feira,"Rua Jose Maria Witaker, 1780 - Saude - São Paulo , 04057-000",Vila Mariana
6018-6,-23.5590636,-46.5761837,Tradicional,Sexta Feira,"Rua Bom Jesus, 50 - Alto Da Mooca - São Paulo , 03344-000",Mooca
6019-4,-23.548741,-46.5602262,Tradicional,Sexta Feira,"Rua Antonio Camardo, 1625 - Tatuape - São Paulo , 03309-060",Mooca
6020-8,-23.497085,-46.634727,Tradicional,Sexta Feira,"Rua Prof Lourival Gomes Machado, 100 - Vila Sta Terezinha - São Paulo , 02021-050",Santana/Tucuruvi
6021-6,-23.4923786,-46.6200396,Tradicional,Sexta Feira,"Rua Prof Joaquim Ozorio De Azevedo, 200 - Jd São Paulo - São Paulo , 02039-050",Santana/Tucuruvi
6023-2,-23.4908344,-46.5907471,Tradicional,Sexta Feira,"Rua Santo Antonio De Lisboa, 550 - Vila Ede - São Paulo , 02202-120",Vila Maria/Vila Guilherme
6024-0,-23.4896052,-46.66637,Tradicional,Sexta Feira,"Rua Cesar Pena Ramos, 592 - Casa Verde - São Paulo , 02563-000",Casa Verde/Cachoeirinha
6025-9,-23.5356513,-46.7047317,Tradicional,Sexta Feira,"Rua Salvador Caruso, 10 - Vila Ipojuca - São Paulo , 05054-060",Lapa
6026-7,-23.6126545,-46.6633713,Tradicional,Sexta Feira,"Al Dos Anapurus, 1690 - Vila Helena - São Paulo , 04087-006",Vila Mariana
6027-5,-23.5304206,-46.5683147,Tradicional,Sexta Feira,"Rua Santa Catarina, 284 - Tatuape - São Paulo , 03086-025",Mooca
6028-3,-23.4964347,-46.6939148,Tradicional,Sexta Feira,"Rua Estevao Furquim, 428 - Nossa Senhora Do O - São Paulo , 02733-000",Freguesia/Brasilândia
6029-1,-23.5108885,-46.5316849,Tradicional,Sexta Feira,"Praça Maria Helena Bonelli Palma, 355 - Vila Rui Barbosa - São Paulo , 03732-040",Penha
6030-5,-23.537583,-46.5460264,Tradicional,Sexta Feira,"Rua Edgard De Souza, 82 - Vila Aricanduva - São Paulo , 03502-010",Penha
6033-0,-23.6611649,-46.6424953,Tradicional,Sexta Feira,"Rua Deodoro De Campos, 100 - Jabaquara - São Paulo , 04336-010",Jabaquara
6034-8,-23.5938006,-46.7316163,Tradicional,Sexta Feira,"Av Gal Francisco Morazan, 200 - Vila Sonia - São Paulo , 05626-010",Butantã
6035-6,-23.5800401,-46.5745355,Tradicional,Sexta Feira,"Rua Pianco, 220 - Vila Celeste - São Paulo , 03137-070",Vila Prudente
6036-4,-23.518351,-46.5221852,Tradicional,Sexta Feira,"Rua Sinanduva, 504 - Vila Marieta - São Paulo , 03621-010",Penha
6037-2,-23.5320503,-46.5160457,Tradicional,Sexta Feira,"Rua Santo Alexandre, 2 - Vila Guilhermina - São Paulo , 03542-100",Penha
6038-0,-23.5895452,-46.5761914,Tradicional,Sexta Feira,"Rua Inhagapi C/ Manaias, 275 - Vila Zelina - São Paulo , 03141-080",Vila Prudente
6039-9,-23.5751717,-46.5506138,Tradicional,Sexta Feira,"Rua Grecco, 521 - Alto Da Mooca - São Paulo , 03373-000",Aricanduva/Formosa /Carrão
6040-2,-23.4782744,-46.5995249,Tradicional,Sexta Feira,"Av Maestro Villa Lobos, 384 - Tucuruvi - São Paulo , 02266-000",Santana/Tucuruvi
6041-0,-23.493458,-46.5769775,Tradicional,Sexta Feira,"Rua Geolandia, 1300 - Vila Sabrina - São Paulo , 02217-000",Vila Maria/Vila Guilherme
6042-9,-23.5491877,-46.5125948,Tradicional,Sexta Feira,"Rua Mendonca Drumont, 185 - Jd Maringa - São Paulo , 03524-030",Penha
6043-7,-23.5300201,-46.6849127,Tradicional,Sexta Feira,"Rua Min Ferreira Alves C/ Tucuna, 50 - Vila Pompeia - São Paulo , 05009-060",Lapa
6044-5,-23.6249196,-46.6085821,Tradicional,Sexta Feira,"Rua Angaturama, 454 - Vila Das Merces - São Paulo , 04164-010",Ipiranga
6045-3,-23.6013871,-46.6756423,Tradicional,Sexta Feira,"Rua Baluarte, 367 - Vila Olimpia - São Paulo , 04549-011",Pinheiros
6046-1,-23.504993,-46.4422154,Tradicional,Sexta Feira,"Rua Helio Vessoni, 100 - Vila Sinha - São Paulo , 08020-220",São Miguel Paulista
6047-0,-23.5215752,-46.5077732,Tradicional,Sexta Feira,"Rua Municipal, 10 - Vila Re - São Paulo , 03661-000",Penha
6048-8,-23.584856,-46.6349608,Tradicional,Sexta Feira,"Rua Conceicao Veloso, 91 - Vila Mariana - São Paulo , 04110-120",Vila Mariana
6049-6,-23.6196495,-46.600571,Tradicional,Sexta Feira,"Rua Prof Raul Pederneiras, 100 - Vila Conde Do Pinhal - São Paulo , 04205-040",Ipiranga
6050-0,-23.4828789,-46.7076371,Tradicional,Sexta Feira,"Rua Antonio Gomes De Oliveira, 458 - Vila Mirian - São Paulo , 02965-000",Freguesia/Brasilândia
6051-8,-23.582066,-46.537321,Tradicional,Sexta Feira,"Rua Joao Rodrigues Pires, 200 - Vila Guarani - São Paulo , 03280-050",Vila Prudente
6052-6,-23.611916,-46.4726034,Tradicional,Sexta Feira,"Rua Ursa Menor, 286 - Jd Sta Adelia - São Paulo , 08330-490",São Mateus
6053-4,-23.4830898,-46.7409751,Tradicional,Sexta Feira,"Rua Maria Lucia Duarte, 35 - Vila Mutinga - São Paulo , 05172-000",Pirituba/Jaraguá
6054-2,-23.4836606,-46.6588825,Tradicional,Sexta Feira,"Rua Lasar Segal, 409 - Freguesia Do O - São Paulo , 02543-010",Casa Verde/Cachoeirinha
6055-0,-23.4935048,-46.6758894,Tradicional,Sexta Feira,"Av Monte Celeste, 200 - Limao - São Paulo , 02561-000",Casa Verde/Cachoeirinha
6056-9,-23.5365969,-46.4284607,Tradicional,Sexta Feira,"Rua Santa Edith, 100 - Jd Sta Helena - São Paulo , 08420-400",Itaquera
6057-7,-23.6426398,-46.6544514,Tradicional,Sexta Feira,"Rua Tejupa, 40 - Jabaquara - São Paulo , 04350-020",Jabaquara
